date,description,type,from,to,amount,currency,comment,tx_hash
2021-02-14T02:16:58Z,grant,outgoing,ychad.eth,0x4C026d5D6A7fe1B2e2B28B916Ef2016f6058F7B4,0.00084,YFI,,0xf7ec6d776412e4bd96bfe33fc57d2669f79c917f3f1c7f3a48253dc426f57f59
2021-02-14T02:16:58Z,grant,outgoing,ychad.eth,0xFb664AD1D33C29b5381F59363C9ab97D4a54Ca43,0.08,YFI,,0xf7ec6d776412e4bd96bfe33fc57d2669f79c917f3f1c7f3a48253dc426f57f59
2021-02-14T02:16:58Z,grant,outgoing,ychad.eth,0xb512bFB6343b09c94ab48627cAEbF63009D7CFD2,0.01,YFI,,0xf7ec6d776412e4bd96bfe33fc57d2669f79c917f3f1c7f3a48253dc426f57f59
2021-02-14T02:16:58Z,grant,outgoing,ychad.eth,0x4B9CCE0e6c7ABE8a3c26f513c06517F667b3d36a,0.002,YFI,,0xf7ec6d776412e4bd96bfe33fc57d2669f79c917f3f1c7f3a48253dc426f57f59
2021-02-14T16:41:16Z,airdrop,incoming,yfi.banteg.eth,ychad.eth,449.507703005558000000,yDAI,,0x9241ba6ad7f1c5344cff2bed9724c6f22c0f298018acdcee62b4841251bae78e
2021-02-14T16:44:03Z,help,outgoing,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Reimburse hack,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0x0000000000000000000000000000000000000000,ychad.eth,1380605.587873700,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,ychad.eth,0xACd43E627e64355f1861cEC6d3a6688B31a6F952,1038261.5071913400,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0x0000000000000000000000000000000000000000,ychad.eth,933413.06477335500000000,yDAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,ychad.eth,0x39AFF7827B9D0de80D86De295FE62F7818320b76,933820.232603607000000000,yDAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,342344.080682353000000,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x09bDFF1a9d98a1fb81D982ad2b192DD49a932296,79573.51754207390,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x2c419966590863eEAc3666CfF65358e50dE590A1,32464.402079469500,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x07cb58C0A1D808fC44DC7860300B0cE8F829FB8e,25410.995174408300,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x4303c46c71f6E48Eaa96aB3F194b79fac082E46A,24101.60978472870,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0x46184D70a1804BB1a425848BB8141870b2575Cb2,21597.949509374000,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
2021-02-14T16:44:03Z,help,outgoing,0xD152f549545093347A162Dce210e7293f1452150,0xf65c8b5815200f5A8d3ab588eebA135BcFA00219,21482.35236998880,DAI,,0x61ad3697ab56316ffdc7b8eaaeee57d0b3f8d4fed3e283eee35c6c38eed594e0
